entity,code,year,crop,yield
South Korea,KOR,2013,wheat,2.5852
South Korea,KOR,2013,rice,6.763800000000001
South Korea,KOR,2013,maize,5.0591
South Korea,KOR,2013,barley,2.3534
South Korea,KOR,2014,wheat,3.2603
South Korea,KOR,2014,rice,6.9131
South Korea,KOR,2014,maize,5.1776
South Korea,KOR,2014,barley,2.8952
South Korea,KOR,2015,wheat,2.6234
South Korea,KOR,2015,rice,7.2197
South Korea,KOR,2015,maize,5.0953
South Korea,KOR,2015,barley,2.2213000000000003
South Korea,KOR,2016,wheat,3.7074
South Korea,KOR,2016,rice,7.2228
South Korea,KOR,2016,maize,4.8529
South Korea,KOR,2016,barley,2.0172
South Korea,KOR,2017,wheat,4.0316
South Korea,KOR,2017,rice,7.0018
South Korea,KOR,2017,maize,4.8154
South Korea,KOR,2017,barley,2.5726
South Korea,KOR,2018,wheat,3.6558
South Korea,KOR,2018,rice,7.043
South Korea,KOR,2018,maize,4.9478
South Korea,KOR,2018,barley,2.1742
Spain,ESP,1961,wheat,0.8837
Spain,ESP,1961,rice,6.357
Spain,ESP,1961,maize,2.3882000000000003
Spain,ESP,1961,barley,1.2026
Spain,ESP,1962,wheat,1.1307
Spain,ESP,1962,rice,6.224600000000001
Spain,ESP,1962,maize,2.1408
Spain,ESP,1962,barley,1.4916
Spain,ESP,1963,wheat,1.1456
Spain,ESP,1963,rice,6.3573
Spain,ESP,1963,maize,2.4044000000000003
Spain,ESP,1963,barley,1.4309
Spain,ESP,1964,wheat,0.9609
Spain,ESP,1964,rice,6.2111
Spain,ESP,1964,maize,2.3392
Spain,ESP,1964,barley,1.3953
Spain,ESP,1965,wheat,1.1077
Spain,ESP,1965,rice,5.926200000000001
Spain,ESP,1965,maize,2.3876
Spain,ESP,1965,barley,1.3762
Spain,ESP,1966,wheat,1.1646
Spain,ESP,1966,rice,6.3519000000000005
Spain,ESP,1966,maize,2.3938
Spain,ESP,1966,barley,1.4997
Spain,ESP,1967,wheat,1.3263
Spain,ESP,1967,rice,6.1173
Spain,ESP,1967,maize,2.5010000000000003
Spain,ESP,1967,barley,1.7174
Spain,ESP,1968,wheat,1.3401
Spain,ESP,1968,rice,5.9889
Spain,ESP,1968,maize,2.8168
Spain,ESP,1968,barley,1.7894
Spain,ESP,1969,wheat,1.2271
Spain,ESP,1969,rice,6.454400000000001
Spain,ESP,1969,maize,3.0487
Spain,ESP,1969,barley,1.8376
Spain,ESP,1970,wheat,1.0813
Spain,ESP,1970,rice,5.9487000000000005
Spain,ESP,1970,maize,3.4278
Spain,ESP,1970,barley,1.3953
Spain,ESP,1971,wheat,1.4908
Spain,ESP,1971,rice,5.9067
Spain,ESP,1971,maize,3.7834
Spain,ESP,1971,barley,2.0178000000000003
Spain,ESP,1972,wheat,1.2718
Spain,ESP,1972,rice,5.851100000000001
Spain,ESP,1972,maize,3.6024000000000003
Spain,ESP,1972,barley,1.7298
Spain,ESP,1973,wheat,1.2584
Spain,ESP,1973,rice,6.2948
Spain,ESP,1973,maize,3.8988
Spain,ESP,1973,barley,1.5873000000000002
Spain,ESP,1974,wheat,1.433
Spain,ESP,1974,rice,5.9951
Spain,ESP,1974,maize,3.981
Spain,ESP,1974,barley,1.7855
Spain,ESP,1975,wheat,1.6169
Spain,ESP,1975,rice,6.0982
Spain,ESP,1975,maize,3.6989
Spain,ESP,1975,barley,2.0625
Spain,ESP,1976,wheat,1.6003
Spain,ESP,1976,rice,6.346900000000001
Spain,ESP,1976,maize,3.5786
Spain,ESP,1976,barley,1.6892
Spain,ESP,1977,wheat,1.4969
Spain,ESP,1977,rice,5.584700000000001
Spain,ESP,1977,maize,4.4818
Spain,ESP,1977,barley,2.0209
Spain,ESP,1978,wheat,1.7464000000000002
Spain,ESP,1978,rice,5.8754
Spain,ESP,1978,maize,4.4419
Spain,ESP,1978,barley,2.2928
Spain,ESP,1979,wheat,1.6003
Spain,ESP,1979,rice,6.2245
Spain,ESP,1979,maize,4.739
Spain,ESP,1979,barley,1.7978
Spain,ESP,1980,wheat,2.2379
Spain,ESP,1980,rice,6.3333
Spain,ESP,1980,maize,5.0904
Spain,ESP,1980,barley,2.4349000000000003
Spain,ESP,1981,wheat,1.2934
Spain,ESP,1981,rice,6.4348
Spain,ESP,1981,maize,5.031000000000001
Spain,ESP,1981,barley,1.3563
Spain,ESP,1982,wheat,1.6568
Spain,ESP,1982,rice,5.9453000000000005
Spain,ESP,1982,maize,5.5704
Spain,ESP,1982,barley,1.4577
Spain,ESP,1983,wheat,1.6392
Spain,ESP,1983,rice,5.490200000000001
Spain,ESP,1983,maize,5.0923
Spain,ESP,1983,barley,1.7837
Spain,ESP,1984,wheat,2.6249
Spain,ESP,1984,rice,6.032900000000001
Spain,ESP,1984,maize,5.7456000000000005
Spain,ESP,1984,barley,2.6819
Spain,ESP,1985,wheat,2.6079000000000003
Spain,ESP,1985,rice,6.198
Spain,ESP,1985,maize,6.487900000000001
Spain,ESP,1985,barley,2.5199000000000003
Spain,ESP,1986,wheat,2.0776
Spain,ESP,1986,rice,6.3245000000000005
Spain,ESP,1986,maize,6.5342
Spain,ESP,1986,barley,1.7121000000000002
Spain,ESP,1987,wheat,2.6074
Spain,ESP,1987,rice,6.3284
Spain,ESP,1987,maize,6.561100000000001
Spain,ESP,1987,barley,2.2352000000000003
Spain,ESP,1988,wheat,2.7852
Spain,ESP,1988,rice,6.340400000000001
Spain,ESP,1988,maize,6.432300000000001
Spain,ESP,1988,barley,2.8351
Spain,ESP,1989,wheat,2.3597
Spain,ESP,1989,rice,5.841
Spain,ESP,1989,maize,6.304200000000001
Spain,ESP,1989,barley,2.1787
Spain,ESP,1990,wheat,2.3789
Spain,ESP,1990,rice,6.3209
Spain,ESP,1990,maize,6.4256
Spain,ESP,1990,barley,2.1529000000000003
Spain,ESP,1991,wheat,2.4592
Spain,ESP,1991,rice,6.208200000000001
Spain,ESP,1991,maize,6.6692
Spain,ESP,1991,barley,2.099
Spain,ESP,1992,wheat,1.9426
Spain,ESP,1992,rice,6.4481
Spain,ESP,1992,maize,7.017
Spain,ESP,1992,barley,1.4846
Spain,ESP,1993,wheat,2.4492000000000003
Spain,ESP,1993,rice,6.6694
Spain,ESP,1993,maize,6.1736
Spain,ESP,1993,barley,2.7396000000000003
Spain,ESP,1994,wheat,2.1843
Spain,ESP,1994,rice,6.1109
Spain,ESP,1994,maize,6.8566
Spain,ESP,1994,barley,2.0951
Spain,ESP,1995,wheat,1.4761
Spain,ESP,1995,rice,6.0459000000000005
Spain,ESP,1995,maize,7.245900000000001
Spain,ESP,1995,barley,1.4192
Spain,ESP,1996,wheat,3.0016000000000003
Spain,ESP,1996,rice,6.9838000000000005
Spain,ESP,1996,maize,8.530800000000001
Spain,ESP,1996,barley,2.9945
Spain,ESP,1997,wheat,2.2498
Spain,ESP,1997,rice,6.8295
Spain,ESP,1997,maize,9.1501
Spain,ESP,1997,barley,2.3219000000000003
Spain,ESP,1998,wheat,2.8424
Spain,ESP,1998,rice,7.0657000000000005
Spain,ESP,1998,maize,9.4731
Spain,ESP,1998,barley,3.0819
Spain,ESP,1999,wheat,2.0987
Spain,ESP,1999,rice,7.5388
Spain,ESP,1999,maize,9.4808
Spain,ESP,1999,barley,2.3931
Spain,ESP,2000,wheat,3.0997000000000003
Spain,ESP,2000,rice,7.0661000000000005
Spain,ESP,2000,maize,9.2157
Spain,ESP,2000,barley,3.3749
Spain,ESP,2001,wheat,2.3003
Spain,ESP,2001,rice,7.5795
Spain,ESP,2001,maize,9.7208
Spain,ESP,2001,barley,2.0886
Spain,ESP,2002,wheat,2.8347
Spain,ESP,2002,rice,7.2172
Spain,ESP,2002,maize,9.5142
Spain,ESP,2002,barley,2.6962
Spain,ESP,2003,wheat,2.9236
Spain,ESP,2003,rice,7.2766
Spain,ESP,2003,maize,9.0408
Spain,ESP,2003,barley,2.7436000000000003
Spain,ESP,2004,wheat,3.2628000000000004
Spain,ESP,2004,rice,7.2015
Spain,ESP,2004,maize,10.0691
Spain,ESP,2004,barley,3.3472
Spain,ESP,2005,wheat,1.7707000000000002
Spain,ESP,2005,rice,6.916600000000001
Spain,ESP,2005,maize,9.6099
Spain,ESP,2005,barley,1.4657
Spain,ESP,2006,wheat,2.8755
Spain,ESP,2006,rice,6.7992
Spain,ESP,2006,maize,9.7437
Spain,ESP,2006,barley,2.5447
Spain,ESP,2007,wheat,3.5692000000000004
Spain,ESP,2007,rice,7.122800000000001
Spain,ESP,2007,maize,10.0027
Spain,ESP,2007,barley,3.7001
Spain,ESP,2008,wheat,3.2483
Spain,ESP,2008,rice,6.922000000000001
Spain,ESP,2008,maize,9.9061
Spain,ESP,2008,barley,3.2524
Spain,ESP,2009,wheat,2.7103
Spain,ESP,2009,rice,7.6593
Spain,ESP,2009,maize,10.0749
Spain,ESP,2009,barley,2.4121
Spain,ESP,2010,wheat,3.0498000000000003
Spain,ESP,2010,rice,7.5936
Spain,ESP,2010,maize,10.5553
Spain,ESP,2010,barley,2.8259000000000003
Spain,ESP,2011,wheat,3.4475
Spain,ESP,2011,rice,7.58
Spain,ESP,2011,maize,11.3738
Spain,ESP,2011,barley,3.0685
Spain,ESP,2012,wheat,2.3718
Spain,ESP,2012,rice,7.9739
Spain,ESP,2012,maize,10.9164
Spain,ESP,2012,barley,2.2133000000000003
Spain,ESP,2013,wheat,3.6447
Spain,ESP,2013,rice,7.7902
Spain,ESP,2013,maize,11.0445
Spain,ESP,2013,barley,3.5934000000000004
Spain,ESP,2014,wheat,2.9806000000000004
Spain,ESP,2014,rice,7.798500000000001
Spain,ESP,2014,maize,11.4114
Spain,ESP,2014,barley,2.5010000000000003
Spain,ESP,2015,wheat,2.9236
Spain,ESP,2015,rice,7.7503
Spain,ESP,2015,maize,11.461
Spain,ESP,2015,barley,2.58
Spain,ESP,2016,wheat,3.4886000000000004
Spain,ESP,2016,rice,7.6451
Spain,ESP,2016,maize,11.327
Spain,ESP,2016,barley,3.58
Spain,ESP,2017,wheat,2.3263000000000003
Spain,ESP,2017,rice,7.7616
Spain,ESP,2017,maize,11.3169
Spain,ESP,2017,barley,2.2275
Spain,ESP,2018,wheat,3.8717
Spain,ESP,2018,rice,7.6959
Spain,ESP,2018,maize,11.9195
Spain,ESP,2018,barley,3.5531
Tanzania,TZA,1961,wheat,0.7625000000000001
Tanzania,TZA,1961,rice,1.1463
Tanzania,TZA,1961,maize,0.7468
Tanzania,TZA,1961,barley,1
Tanzania,TZA,1962,wheat,0.9766
Tanzania,TZA,1962,rice,1.253
Tanzania,TZA,1962,maize,0.75
Tanzania,TZA,1962,barley,1
Tanzania,TZA,1963,wheat,1.1143
Tanzania,TZA,1963,rice,1.5913000000000002
Tanzania,TZA,1963,maize,0.8854000000000001
Tanzania,TZA,1963,barley,1.3333000000000002
Tanzania,TZA,1964,wheat,1.084
Tanzania,TZA,1964,rice,1.3393000000000002
Tanzania,TZA,1964,maize,0.7742
Tanzania,TZA,1964,barley,1.2
Tanzania,TZA,1965,wheat,1.0006000000000002
Tanzania,TZA,1965,rice,1.3028
Tanzania,TZA,1965,maize,0.7905000000000001
Tanzania,TZA,1965,barley,1.25
Tanzania,TZA,1966,wheat,1.1256000000000002
Tanzania,TZA,1966,rice,1.0479
Tanzania,TZA,1966,maize,0.8
Tanzania,TZA,1966,barley,1.25
Tanzania,TZA,1967,wheat,1.1322
Tanzania,TZA,1967,rice,0.9972
Tanzania,TZA,1967,maize,0.75
Tanzania,TZA,1967,barley,1.3029000000000002
Tanzania,TZA,1968,wheat,1.1579000000000002
Tanzania,TZA,1968,rice,0.8125
Tanzania,TZA,1968,maize,0.5434
Tanzania,TZA,1968,barley,1.2
Tanzania,TZA,1969,wheat,1.0789
Tanzania,TZA,1969,rice,0.9767
Tanzania,TZA,1969,maize,0.6292
Tanzania,TZA,1969,barley,0.6067
Tanzania,TZA,1970,wheat,0.95
Tanzania,TZA,1970,rice,0.8742000000000001
Tanzania,TZA,1970,maize,0.4808
Tanzania,TZA,1970,barley,0.9333
Tanzania,TZA,1971,wheat,0.7662
Tanzania,TZA,1971,rice,1.1176
Tanzania,TZA,1971,maize,0.73
Tanzania,TZA,1971,barley,1.2667000000000002
Tanzania,TZA,1972,wheat,0.9638
Tanzania,TZA,1972,rice,1.2065
Tanzania,TZA,1972,maize,0.621
Tanzania,TZA,1972,barley,1.4667
Tanzania,TZA,1973,wheat,1.5351
Tanzania,TZA,1973,rice,2.3008
Tanzania,TZA,1973,maize,0.887
Tanzania,TZA,1973,barley,1.1308
Tanzania,TZA,1974,wheat,1.7826000000000002
Tanzania,TZA,1974,rice,1.3681
Tanzania,TZA,1974,maize,0.6918000000000001
Tanzania,TZA,1974,barley,0.9
Tanzania,TZA,1975,wheat,1.2321
Tanzania,TZA,1975,rice,1.2990000000000002
Tanzania,TZA,1975,maize,1.2427
Tanzania,TZA,1975,barley,1
Tanzania,TZA,1976,wheat,1.3061
Tanzania,TZA,1976,rice,1.2959
Tanzania,TZA,1976,maize,1.1146
Tanzania,TZA,1976,barley,1
Tanzania,TZA,1977,wheat,1.9298
Tanzania,TZA,1977,rice,1.2922
Tanzania,TZA,1977,maize,1.28
Tanzania,TZA,1977,barley,1
Tanzania,TZA,1978,wheat,1.3462
Tanzania,TZA,1978,rice,1.5
Tanzania,TZA,1978,maize,1.1269
Tanzania,TZA,1978,barley,1
Tanzania,TZA,1979,wheat,1.5963
Tanzania,TZA,1979,rice,1.0077
Tanzania,TZA,1979,maize,1.3231000000000002
Tanzania,TZA,1979,barley,1.22
Tanzania,TZA,1980,wheat,1.4063
Tanzania,TZA,1980,rice,1.1878
Tanzania,TZA,1980,maize,1.2329
Tanzania,TZA,1980,barley,1.25
Tanzania,TZA,1981,wheat,1.8627
Tanzania,TZA,1981,rice,0.7143
Tanzania,TZA,1981,maize,1.3622
Tanzania,TZA,1981,barley,1.25
Tanzania,TZA,1982,wheat,1.2789
Tanzania,TZA,1982,rice,1.0667
Tanzania,TZA,1982,maize,1.343
Tanzania,TZA,1982,barley,1.2857
Tanzania,TZA,1983,wheat,1.554
Tanzania,TZA,1983,rice,1.5583
Tanzania,TZA,1983,maize,1.3427
Tanzania,TZA,1983,barley,1.3143
Tanzania,TZA,1984,wheat,1.5958
Tanzania,TZA,1984,rice,1.3104
Tanzania,TZA,1984,maize,1.3734000000000002
Tanzania,TZA,1984,barley,1.3429
Tanzania,TZA,1985,wheat,1.6961000000000002
Tanzania,TZA,1985,rice,1.8081
Tanzania,TZA,1985,maize,1.3278
Tanzania,TZA,1985,barley,1.3714000000000002
Tanzania,TZA,1986,wheat,1.8137
Tanzania,TZA,1986,rice,2.0006
Tanzania,TZA,1986,maize,1.1606
Tanzania,TZA,1986,barley,1.4
Tanzania,TZA,1987,wheat,1.8228
Tanzania,TZA,1987,rice,1.8355
Tanzania,TZA,1987,maize,1.3683
Tanzania,TZA,1987,barley,1.4286
Tanzania,TZA,1988,wheat,1.4153
Tanzania,TZA,1988,rice,1.7837
Tanzania,TZA,1988,maize,1.2643
Tanzania,TZA,1988,barley,1.4571
Tanzania,TZA,1989,wheat,1.6768
Tanzania,TZA,1989,rice,1.8646
Tanzania,TZA,1989,maize,1.5798
Tanzania,TZA,1989,barley,1.4857
Tanzania,TZA,1990,wheat,2.0381
Tanzania,TZA,1990,rice,1.9246
Tanzania,TZA,1990,maize,1.4988
Tanzania,TZA,1990,barley,1.7744
Tanzania,TZA,1991,wheat,1.6700000000000002
Tanzania,TZA,1991,rice,1.6941000000000002
Tanzania,TZA,1991,maize,1.2616
Tanzania,TZA,1991,barley,1.9131
Tanzania,TZA,1992,wheat,1.4555
Tanzania,TZA,1992,rice,1.2794
Tanzania,TZA,1992,maize,1.1668
Tanzania,TZA,1992,barley,1.9258
Tanzania,TZA,1993,wheat,1.342
Tanzania,TZA,1993,rice,1.8123
Tanzania,TZA,1993,maize,1.2512
Tanzania,TZA,1993,barley,1.6667
Tanzania,TZA,1994,wheat,1.209
Tanzania,TZA,1994,rice,1.7422000000000002
Tanzania,TZA,1994,maize,1.2351
Tanzania,TZA,1994,barley,1.917
Tanzania,TZA,1995,wheat,1.3817000000000002
Tanzania,TZA,1995,rice,1.5802
Tanzania,TZA,1995,maize,2.1012
Tanzania,TZA,1995,barley,1.9513
Tanzania,TZA,1996,wheat,1.3957000000000002
Tanzania,TZA,1996,rice,1.5715
Tanzania,TZA,1996,maize,1.7861
Tanzania,TZA,1996,barley,2
Tanzania,TZA,1997,wheat,1.3869
Tanzania,TZA,1997,rice,1.2513
Tanzania,TZA,1997,maize,1.1708
Tanzania,TZA,1997,barley,1.6667
Tanzania,TZA,1998,wheat,1.1217
Tanzania,TZA,1998,rice,1.2973
Tanzania,TZA,1998,maize,1.2857
Tanzania,TZA,1998,barley,2.2222
Tanzania,TZA,1999,wheat,1.4363
Tanzania,TZA,1999,rice,1.9219
Tanzania,TZA,1999,maize,2.5283
Tanzania,TZA,1999,barley,2.3404000000000003
Tanzania,TZA,2000,wheat,0.4561
Tanzania,TZA,2000,rice,1.8805
Tanzania,TZA,2000,maize,1.9314
Tanzania,TZA,2000,barley,2.5714
Tanzania,TZA,2001,wheat,1.7076
Tanzania,TZA,2001,rice,2.1379
Tanzania,TZA,2001,maize,3.1359000000000004
Tanzania,TZA,2001,barley,2.5556
Tanzania,TZA,2002,wheat,2.5106
Tanzania,TZA,2002,rice,1.7408
Tanzania,TZA,2002,maize,2.5657
Tanzania,TZA,2002,barley,2.3636
Tanzania,TZA,2003,wheat,2.752
Tanzania,TZA,2003,rice,1.767
Tanzania,TZA,2003,maize,0.7549
Tanzania,TZA,2003,barley,2.0714
Tanzania,TZA,2004,wheat,1.9488
Tanzania,TZA,2004,rice,1.7263000000000002
Tanzania,TZA,2004,maize,1.4659
Tanzania,TZA,2004,barley,2.1333
Tanzania,TZA,2005,wheat,2.8838
Tanzania,TZA,2005,rice,1.6634
Tanzania,TZA,2005,maize,1.0071
Tanzania,TZA,2005,barley,2.25
Tanzania,TZA,2006,wheat,2.0667
Tanzania,TZA,2006,rice,1.9031
Tanzania,TZA,2006,maize,1.3318
Tanzania,TZA,2006,barley,2.2878000000000003
Tanzania,TZA,2007,wheat,1.0986
Tanzania,TZA,2007,rice,2.4048000000000003
Tanzania,TZA,2007,maize,1.4071
Tanzania,TZA,2007,barley,2.0976
Tanzania,TZA,2008,wheat,1.0046
Tanzania,TZA,2008,rice,1.6004
Tanzania,TZA,2008,maize,1.3667
Tanzania,TZA,2008,barley,2
Tanzania,TZA,2009,wheat,0.5521
Tanzania,TZA,2009,rice,1.6568
Tanzania,TZA,2009,maize,1.1232
Tanzania,TZA,2009,barley,1.6222
Tanzania,TZA,2010,wheat,1.1429
Tanzania,TZA,2010,rice,2.3323
Tanzania,TZA,2010,maize,1.5515
Tanzania,TZA,2010,barley,2.0122
Tanzania,TZA,2011,wheat,1.0404
Tanzania,TZA,2011,rice,2.0086
Tanzania,TZA,2011,maize,1.3203
Tanzania,TZA,2011,barley,0.9188
Tanzania,TZA,2012,wheat,0.9915
Tanzania,TZA,2012,rice,2.2525
Tanzania,TZA,2012,maize,1.2395
Tanzania,TZA,2012,barley,1.6154000000000002
Tanzania,TZA,2013,wheat,0.97
Tanzania,TZA,2013,rice,2.3643
Tanzania,TZA,2013,maize,1.3
Tanzania,TZA,2013,barley,1.6642
Tanzania,TZA,2014,wheat,1.6573
Tanzania,TZA,2014,rice,2.7382
Tanzania,TZA,2014,maize,1.625
Tanzania,TZA,2014,barley,1.6601
Tanzania,TZA,2015,wheat,0.8468
Tanzania,TZA,2015,rice,2.5812
Tanzania,TZA,2015,maize,1.5584
Tanzania,TZA,2015,barley,2.176
Tanzania,TZA,2016,wheat,0.9182
Tanzania,TZA,2016,rice,2.4312
Tanzania,TZA,2016,maize,1.4528
Tanzania,TZA,2016,barley,1.9191
Tanzania,TZA,2017,wheat,1.1302
Tanzania,TZA,2017,rice,2.4609
Tanzania,TZA,2017,maize,1.4533
Tanzania,TZA,2017,barley,1.6834
Tanzania,TZA,2018,wheat,1.1092
Tanzania,TZA,2018,rice,2.5142
Tanzania,TZA,2018,maize,1.46
Tanzania,TZA,2018,barley,1.6366
Thailand,THA,1961,rice,1.6585
Thailand,THA,1961,maize,2.0076
Thailand,THA,1962,rice,1.7202000000000002
Thailand,THA,1962,maize,2.0701
Thailand,THA,1963,rice,1.8725
Thailand,THA,1963,maize,2.2078
Thailand,THA,1964,rice,1.8384
Thailand,THA,1964,maize,1.7271
Thailand,THA,1965,rice,1.7805000000000002
Thailand,THA,1965,maize,1.8186
Thailand,THA,1966,rice,1.836
Thailand,THA,1966,maize,1.9016
Thailand,THA,1967,rice,1.7497
Thailand,THA,1967,maize,2.0343
Thailand,THA,1968,rice,1.7882
Thailand,THA,1968,maize,2.1955
Thailand,THA,1969,rice,1.8474
Thailand,THA,1969,maize,2.5191000000000003
Thailand,THA,1970,rice,2.0207
Thailand,THA,1970,maize,2.5877000000000003
Thailand,THA,1971,rice,1.9369
Thailand,THA,1971,maize,2.4211
Thailand,THA,1972,rice,1.8308
Thailand,THA,1972,maize,1.414
Thailand,THA,1973,rice,1.9242
Thailand,THA,1973,maize,2.2276
Thailand,THA,1974,rice,1.8254
Thailand,THA,1974,maize,2.3321
Thailand,THA,1975,rice,1.8308
Thailand,THA,1975,maize,2.3752
Thailand,THA,1976,rice,1.845
Thailand,THA,1976,maize,2.3862
Thailand,THA,1977,rice,1.591
Thailand,THA,1977,maize,1.7177
Thailand,THA,1978,rice,1.9552
Thailand,THA,1978,maize,2.124
Thailand,THA,1979,rice,1.8209
Thailand,THA,1979,maize,2.0103
Thailand,THA,1980,rice,1.8878
Thailand,THA,1980,maize,2.2283
Thailand,THA,1981,rice,1.9521
Thailand,THA,1981,maize,2.3538
Thailand,THA,1982,rice,1.888
Thailand,THA,1982,maize,2.2988
Thailand,THA,1983,rice,2.0351
Thailand,THA,1983,maize,2.2674000000000003
Thailand,THA,1984,rice,2.067
Thailand,THA,1984,maize,2.4305000000000003
Thailand,THA,1985,rice,2.0608
Thailand,THA,1985,maize,2.5719000000000003
Thailand,THA,1986,wheat,1.1932
Thailand,THA,1986,rice,2.0522
Thailand,THA,1986,maize,2.3738
Thailand,THA,1987,wheat,1.25
Thailand,THA,1987,rice,2.0147
Thailand,THA,1987,maize,2.0486
Thailand,THA,1988,wheat,0.5546
Thailand,THA,1988,rice,2.1465
Thailand,THA,1988,maize,2.6176
Thailand,THA,1989,wheat,0.7254
Thailand,THA,1989,rice,2.0853
Thailand,THA,1989,maize,2.569
Thailand,THA,1989,barley,1.0138
Thailand,THA,1990,wheat,0.6107
Thailand,THA,1990,rice,1.9556
Thailand,THA,1990,maize,2.4090000000000003
Thailand,THA,1990,barley,1.1831
Thailand,THA,1991,wheat,0.4861
Thailand,THA,1991,rice,2.2534
Thailand,THA,1991,maize,2.7117
Thailand,THA,1991,barley,0.7181000000000001
Thailand,THA,1992,wheat,0.6753
Thailand,THA,1992,rice,2.1745
Thailand,THA,1992,maize,2.9709000000000003
Thailand,THA,1992,barley,0.6674
Thailand,THA,1993,wheat,0.6167
Thailand,THA,1993,rice,2.0497
Thailand,THA,1993,maize,2.7333000000000003
Thailand,THA,1993,barley,1
Thailand,THA,1994,wheat,0.7000000000000001
Thailand,THA,1994,rice,2.3521
Thailand,THA,1994,maize,2.9344
Thailand,THA,1994,barley,1.2987
Thailand,THA,1995,wheat,0.6782
Thailand,THA,1995,rice,2.4158
Thailand,THA,1995,maize,3.2884
Thailand,THA,1995,barley,1.6
Thailand,THA,1996,wheat,0.6455000000000001
Thailand,THA,1996,rice,2.4098
Thailand,THA,1996,maize,3.4478
Thailand,THA,1996,barley,1.8392
Thailand,THA,1997,wheat,0.6852
Thailand,THA,1997,rice,2.3788
Thailand,THA,1997,maize,3.1982
Thailand,THA,1997,barley,1.816
Thailand,THA,1998,wheat,0.6894
Thailand,THA,1998,rice,2.418
Thailand,THA,1998,maize,3.3448
Thailand,THA,1998,barley,1.8438
Thailand,THA,1999,wheat,0.6931
Thailand,THA,1999,rice,2.4244000000000003
Thailand,THA,1999,maize,3.5526
Thailand,THA,1999,barley,1.9838
Thailand,THA,2000,wheat,0.6969000000000001
Thailand,THA,2000,rice,2.6128
Thailand,THA,2000,maize,3.6715
Thailand,THA,2000,barley,1.869
Thailand,THA,2001,wheat,0.7010000000000001
Thailand,THA,2001,rice,2.8739000000000003
Thailand,THA,2001,maize,3.7329
Thailand,THA,2001,barley,1.8995
Thailand,THA,2002,wheat,0.7065
Thailand,THA,2002,rice,2.9338
Thailand,THA,2002,maize,3.7145
Thailand,THA,2002,barley,1.9421
Thailand,THA,2003,wheat,0.7388
Thailand,THA,2003,rice,2.9339
Thailand,THA,2003,maize,3.8513
Thailand,THA,2003,barley,1.913
Thailand,THA,2004,wheat,0.7566
Thailand,THA,2004,rice,2.8895
Thailand,THA,2004,maize,3.8587
Thailand,THA,2004,barley,1.9167
Thailand,THA,2005,wheat,0.7757000000000001
Thailand,THA,2005,rice,2.9974000000000003
Thailand,THA,2005,maize,3.8161
Thailand,THA,2005,barley,1.9286
Thailand,THA,2006,wheat,0.7922
Thailand,THA,2006,rice,2.9503
Thailand,THA,2006,maize,3.9356
Thailand,THA,2006,barley,1.9553
Thailand,THA,2007,wheat,0.8083
Thailand,THA,2007,rice,3.0441000000000003
Thailand,THA,2007,maize,3.9295
Thailand,THA,2007,barley,2.0759000000000003
Thailand,THA,2008,wheat,0.8248000000000001
Thailand,THA,2008,rice,2.9974000000000003
Thailand,THA,2008,maize,4.0748
Thailand,THA,2008,barley,2.0249
Thailand,THA,2009,wheat,0.8483
Thailand,THA,2009,rice,2.9079
Thailand,THA,2009,maize,4.178
Thailand,THA,2009,barley,2.0404
Thailand,THA,2010,wheat,0.8786
Thailand,THA,2010,rice,2.9921
Thailand,THA,2010,maize,4.1799
Thailand,THA,2010,barley,2.056
Thailand,THA,2011,wheat,0.9134
Thailand,THA,2011,rice,3.1867
Thailand,THA,2011,maize,4.3297
Thailand,THA,2011,barley,2.0715
Thailand,THA,2012,wheat,0.8696
Thailand,THA,2012,rice,3.1865
Thailand,THA,2012,maize,4.3225
Thailand,THA,2012,barley,2.087
Thailand,THA,2013,wheat,1.25
Thailand,THA,2013,rice,3.1463
Thailand,THA,2013,maize,4.224200000000001
Thailand,THA,2013,barley,2.1026
Thailand,THA,2014,wheat,1.0742
Thailand,THA,2014,rice,3.0586
Thailand,THA,2014,maize,4.2454
Thailand,THA,2014,barley,2.1196
Thailand,THA,2015,wheat,1.0063
Thailand,THA,2015,rice,2.8506
Thailand,THA,2015,maize,4.1789000000000005
Thailand,THA,2015,barley,2.1571
Thailand,THA,2016,wheat,1.0746
Thailand,THA,2016,rice,2.9104
Thailand,THA,2016,maize,4.2426
Thailand,THA,2016,barley,2.1445000000000003
Thailand,THA,2017,wheat,1.0513
Thailand,THA,2017,rice,3.1125000000000003
Thailand,THA,2017,maize,4.4823
Thailand,THA,2017,barley,2.1526
Thailand,THA,2018,wheat,1.1062
Thailand,THA,2018,rice,3.0932
Thailand,THA,2018,maize,4.5044
Thailand,THA,2018,barley,2.1607000000000003
Turkey,TUR,1961,wheat,0.9093
Turkey,TUR,1961,rice,3.9542
Turkey,TUR,1961,maize,1.4426
Turkey,TUR,1961,barley,1.0581
Turkey,TUR,1962,wheat,1.0818
Turkey,TUR,1962,rice,3.3951
Turkey,TUR,1962,maize,1.1994
Turkey,TUR,1962,barley,1.25
Turkey,TUR,1963,wheat,1.27
Turkey,TUR,1963,rice,3.94
Turkey,TUR,1963,maize,1.4776
Turkey,TUR,1963,barley,1.5046000000000002
Turkey,TUR,1964,wheat,1.0538
Turkey,TUR,1964,rice,4.7629
Turkey,TUR,1964,maize,1.4706
